date,temp_max,temp_min,temp_mean,precipitation,snowfall,wind_max,city
2022-02-17,47.5,20.5,30.3,0.984,1.929,28.3,Chicago
2022-02-18,28.6,0.6,17.6,0,0,27.5,Chicago
2022-02-19,30.4,6.5,15.4,0.016,0.11,25.1,Chicago
2022-02-20,50.5,13,32.6,0,0,25.7,Chicago
2022-02-21,51.3,28,37.1,0,0,13.5,Chicago
2022-02-22,52.7,24.1,39.1,0.504,0,18.3,Chicago
2022-02-23,24.4,17.1,21.8,0,0,17.3,Chicago
2022-02-24,27.9,24,25.8,0.098,0.689,15.2,Chicago
2022-02-25,27,22.5,25.5,0.13,0.909,13,Chicago
2022-02-26,34.4,8.7,22.3,0,0,14.9,Chicago
2022-02-27,42.6,25.1,31.1,0,0,17.1,Chicago
2022-02-28,53.7,24.8,36.4,0,0,20.1,Chicago
2022-03-01,45.6,32.6,38.9,0,0,12.4,Chicago
2022-03-02,53.9,28.6,37.7,0.02,0,15.9,Chicago
2022-03-03,34.8,27.7,29.8,0,0,16.9,Chicago
2022-03-04,37.3,24.8,31.6,0,0,14,Chicago
2022-03-05,67.9,35.5,51.1,0.224,0,26.2,Chicago
2022-03-06,59.5,35.2,44.7,0.138,0,26.8,Chicago
2022-03-07,35.7,30.8,33.2,0.512,3.28,16.1,Chicago
2022-03-08,37.8,19,28.6,0,0,11.7,Chicago
2022-03-09,42.5,26,32.8,0,0,12.9,Chicago
2022-03-10,27.5,22.1,25.2,0.043,0.303,12.9,Chicago
2022-03-11,34.9,18.4,25.7,0.091,0.634,21.5,Chicago
2022-03-12,23.8,9.9,16.4,0,0,16,Chicago
2022-03-13,51.4,17.6,33.8,0.004,0.028,16.4,Chicago
2022-03-14,59.5,31.9,43.7,0,0,16.6,Chicago
2022-03-15,42.1,30.2,36,0,0,10.5,Chicago
2022-03-16,66.7,32.3,48.9,0,0,18.1,Chicago
2022-03-17,63.4,41.7,50.9,0.161,0,12.4,Chicago
2022-03-18,41.1,37.6,39.2,0.705,0,18.7,Chicago
2022-03-19,41.4,35.4,38.3,0.287,0,17,Chicago
2022-03-20,58.6,29.9,43.5,0,0,10.4,Chicago
2022-03-21,70,39.1,53.5,0,0,16.5,Chicago
2022-03-22,54,45.1,49.2,0.217,0,21.1,Chicago
2022-03-23,60.2,45.2,51.3,0.807,0,20.4,Chicago
2022-03-24,46.8,38.5,42.5,0.134,0,18.8,Chicago
2022-03-25,47.8,35.2,41.2,0.043,0,22.2,Chicago
2022-03-26,35.1,27.8,31.7,0,0,20.2,Chicago
2022-03-27,33.2,23.5,27.2,0,0,16.4,Chicago
2022-03-28,29.1,23,26.3,0,0,13.5,Chicago
2022-03-29,40.4,26.8,33.5,0.008,0,18.9,Chicago
2022-03-30,61.1,39.4,51.2,1.331,0,30.9,Chicago
2022-03-31,52.2,34.5,40.4,0.705,0.11,17,Chicago
2022-04-01,39.8,28.6,34.4,0.028,0.193,13.5,Chicago
2022-04-02,42.3,29.9,35.2,0.209,0.028,12.9,Chicago
2022-04-03,43.5,28.1,36.9,0.012,0,9,Chicago
2022-04-04,54.3,37.6,45.9,0.413,0,17.7,Chicago
2022-04-05,48.7,33.8,42.1,0,0,12.4,Chicago
2022-04-06,56.6,45.7,50.5,0.598,0,25.7,Chicago
2022-04-07,46.3,39.4,42.1,0.075,0,22.4,Chicago
2022-04-08,39.4,34.3,37.1,0.193,0.331,16.1,Chicago
2022-04-09,42.8,29.5,36.5,0.02,0.11,14.1,Chicago
2022-04-10,57.1,29.8,44.7,0,0,20.2,Chicago
2022-04-11,58.5,44.6,53.8,0.098,0,20.6,Chicago
2022-04-12,64.8,37.4,51.7,0.024,0,21.8,Chicago
2022-04-13,71.1,47.4,63.3,0.724,0,26.2,Chicago
2022-04-14,50,35.1,43.3,0.012,0,33.2,Chicago
2022-04-15,53.6,37.4,44.6,0.043,0.138,17.4,Chicago
2022-04-16,46.2,32,39.2,0,0,14,Chicago
2022-04-17,38.6,30.7,35.6,0,0,13.1,Chicago
2022-04-18,43.9,34.2,37.2,0.256,0.744,21.5,Chicago
2022-04-19,44.2,33.5,39,0.004,0.028,16.3,Chicago
2022-04-20,50.7,38.5,44.7,0.189,0,23.9,Chicago
2022-04-21,67.1,49.7,56.2,0.079,0,22.3,Chicago
2022-04-22,58,44.7,50.7,0.15,0,20.4,Chicago
2022-04-23,78.4,57.1,67.8,0,0,22.8,Chicago
2022-04-24,71.5,59.4,67.2,0.197,0,25.9,Chicago
2022-04-25,56.8,41.5,50,0,0,19.2,Chicago
2022-04-26,51.5,37.2,42.4,0,0,20.9,Chicago
2022-04-27,38.8,33.7,35.9,0,0,15.7,Chicago
2022-04-28,47.5,35.2,42.7,0.051,0,14.6,Chicago
2022-04-29,57.7,45.6,50.7,0.059,0,16.3,Chicago
2022-04-30,67.6,48.9,56.3,1.173,0,21.5,Chicago
2022-05-01,58.3,48.9,53.2,0,0,22.1,Chicago
2022-05-02,55.6,45.2,49.8,0,0,11.9,Chicago
2022-05-03,48.5,42.5,45.5,1.039,0,25.6,Chicago
2022-05-04,48,39.5,43.7,0,0,22,Chicago
2022-05-05,49.9,39.9,45.1,0.417,0,12.1,Chicago
2022-05-06,47.6,45.2,46.5,0.311,0,20.3,Chicago
2022-05-07,54.1,43.1,48.3,0,0,16.2,Chicago
2022-05-08,61.6,42.8,53.1,0,0,15.2,Chicago
2022-05-09,74.4,52.2,63.6,0,0,23.6,Chicago
2022-05-10,84.8,64,74.1,0.087,0,19.6,Chicago
2022-05-11,75,61.9,68.9,0.043,0,16.7,Chicago
2022-05-12,85.4,67.1,75.6,0,0,15.3,Chicago
2022-05-13,84.1,62.9,73.7,0,0,14.4,Chicago
2022-05-14,75.7,61.2,67.9,0,0,10.5,Chicago
2022-05-15,69.6,59.8,64.5,0.031,0,11.9,Chicago
2022-05-16,76.3,54,65.7,0.004,0,18.6,Chicago
2022-05-17,63.5,50,55.9,0,0,13.4,Chicago
2022-05-18,60.5,52.9,55.2,0.283,0,13.7,Chicago
2022-05-19,83.2,52.2,67.7,0.008,0,18.3,Chicago
2022-05-20,86.9,57.1,72.8,0.571,0,29,Chicago
2022-05-21,61.4,55.2,58.9,1,0,10.9,Chicago
2022-05-22,61,50.6,55.6,0.008,0,13.9,Chicago
2022-05-23,56,48.3,52,0,0,13,Chicago
2022-05-24,59.6,47.8,53.4,0,0,16.3,Chicago
2022-05-25,74.7,52.4,64.3,0.35,0,16.5,Chicago
2022-05-26,74.6,62.1,69,0.154,0,15.8,Chicago
2022-05-27,62,51.4,55.1,1.205,0,26.3,Chicago
2022-05-28,69,48.6,60.2,0,0,12.9,Chicago
2022-05-29,80.6,59.9,70.2,0,0,19,Chicago
2022-05-30,84.3,67.5,76.1,0,0,21,Chicago
2022-05-31,83.3,70.7,77.1,0.307,0,19.9,Chicago
2022-06-01,70.3,58.5,64.3,0.051,0,14.1,Chicago
2022-06-02,70.4,58,64.2,0.028,0,8.1,Chicago
2022-06-03,80.1,57.3,68.3,0,0,15.3,Chicago
2022-06-04,67.3,54.5,61.1,0,0,10.6,Chicago
2022-06-05,71.2,59.3,64,0.024,0,10.6,Chicago
2022-06-06,78.5,57,69,0.921,0,14.5,Chicago
2022-06-07,59.3,53,56.4,0.035,0,17.7,Chicago
2022-06-08,66.5,55.3,59.5,0.252,0,14.5,Chicago
2022-06-09,76.3,52.4,63.1,0,0,13.6,Chicago
2022-06-10,77.2,56.8,65.8,0.024,0,11.3,Chicago
2022-06-11,73.7,55.6,65.4,0,0,10.3,Chicago
2022-06-12,65.6,54.3,58.4,0.087,0,15.4,Chicago
2022-06-13,85,54,68.1,0.303,0,17.7,Chicago
2022-06-14,96.5,70.7,84.5,0,0,18.5,Chicago
2022-06-15,96.4,78.1,87.5,0,0,24.3,Chicago
2022-06-16,94.8,72.9,84.4,0,0,23.9,Chicago
2022-06-17,82.9,67.6,76.1,0,0,14.1,Chicago
2022-06-18,66.2,57,63.2,0,0,14.8,Chicago
2022-06-19,85.6,55.3,70.4,0,0,12.3,Chicago
2022-06-20,95,65.2,80.6,0,0,15.7,Chicago
2022-06-21,99.3,72.2,85.7,0,0,18.7,Chicago
2022-06-22,85.6,72.5,80.2,0,0,13.9,Chicago
2022-06-23,78.8,65.3,73.7,0,0,11.7,Chicago
2022-06-24,87.9,64,76.9,0,0,12,Chicago
2022-06-25,79,68.3,73.2,0.705,0,16,Chicago
2022-06-26,80.7,67.9,74.1,0.035,0,17.6,Chicago
2022-06-27,72.3,59.8,66.1,0,0,13,Chicago
2022-06-28,83.7,57.5,71.4,0,0,14,Chicago
2022-06-29,81.5,66.4,74,0.094,0,12.6,Chicago
2022-06-30,93.1,71.1,81.9,0,0,18.1,Chicago
2022-07-01,81.2,67.8,74.2,0.012,0,15.4,Chicago
2022-07-02,79.1,63.9,72.2,0,0,9.4,Chicago
2022-07-03,81.6,63.6,73.7,0,0,9.4,Chicago
2022-07-04,91.3,67.4,79.1,0.008,0,15.8,Chicago
2022-07-05,85.1,74.1,78.9,0.63,0,15.2,Chicago
2022-07-06,71.9,64.7,69.4,1.323,0,15.9,Chicago
2022-07-07,80.2,64.8,72.4,0,0,11.4,Chicago
2022-07-08,73.4,67.4,71.5,0.618,0,16.1,Chicago
2022-07-09,71.5,65.1,68.5,0.008,0,17.2,Chicago
2022-07-10,82,61,71.9,0,0,11.5,Chicago
2022-07-11,86.2,68.4,76.7,0,0,18.2,Chicago
2022-07-12,86.3,68.3,76.8,0,0,14.5,Chicago
2022-07-13,77.7,66.5,71,0.016,0,14.6,Chicago
2022-07-14,73.9,61.8,68.6,0,0,14.1,Chicago
2022-07-15,76.3,65,69.7,0.89,0,13.9,Chicago
2022-07-16,72.9,66.7,69.7,0.157,0,16,Chicago
2022-07-17,74,67.4,70.5,0.102,0,13.5,Chicago
2022-07-18,84.1,65.7,75,0,0,10.5,Chicago
2022-07-19,86.4,68,77.8,0,0,17.8,Chicago
2022-07-20,88.3,75,80.6,0.028,0,22.4,Chicago
2022-07-21,86.8,68.3,78,0.118,0,18.6,Chicago
2022-07-22,88.2,68.4,78.4,0,0,14.7,Chicago
2022-07-23,86.4,69.3,77.9,0.441,0,20,Chicago
2022-07-24,86.4,73.8,79.1,0.441,0,20.3,Chicago
2022-07-25,73.7,67.1,70.5,0.012,0,10.3,Chicago
2022-07-26,76.9,62.2,70.5,0,0,11.8,Chicago
2022-07-27,83.8,68.4,74.8,0.043,0,14.3,Chicago
2022-07-28,81.4,67.6,72.8,0.024,0,12.2,Chicago
2022-07-29,79.4,61.1,70.4,0.008,0,11.8,Chicago
2022-07-30,78.6,62.1,71.4,0,0,9.1,Chicago
2022-07-31,83.5,63.6,74.3,0,0,13.5,Chicago
2022-08-01,87.3,70.6,77.9,0.091,0,18.6,Chicago
2022-08-02,87.3,65.5,76.8,0,0,13.9,Chicago
2022-08-03,85.6,74.7,78.8,0.193,0,19.8,Chicago
2022-08-04,79,70,74,0.157,0,14.6,Chicago
2022-08-05,81,68,74.8,0,0,12.1,Chicago
2022-08-06,90.2,71.7,80.8,0.13,0,12.6,Chicago
2022-08-07,83.9,74.5,78,1.835,0,13,Chicago
2022-08-08,82,66.7,74.3,0.661,0,18.8,Chicago
2022-08-09,70.4,63.8,67.4,0.008,0,13.8,Chicago
2022-08-10,79,58.6,69.7,0,0,8.7,Chicago
2022-08-11,74.6,65.1,70.9,0.004,0,15.4,Chicago
2022-08-12,75.1,63.2,69.1,0,0,12.1,Chicago
2022-08-13,78,61.9,69.8,0.071,0,18.9,Chicago
2022-08-14,73.5,66.3,69.6,0.043,0,16.8,Chicago
2022-08-15,73.4,66,69.1,0.031,0,14,Chicago
2022-08-16,74.3,66.2,69.9,0,0,13.8,Chicago
2022-08-17,76.1,62.8,69.8,0.004,0,11.1,Chicago
2022-08-18,80.4,60.8,71.5,0.012,0,7.2,Chicago
2022-08-19,85.6,65.8,75,0,0,13.5,Chicago
2022-08-20,78.7,67,71.8,0.768,0,13.6,Chicago
2022-08-21,72.2,65.4,69.1,0.598,0,14.4,Chicago
2022-08-22,74.8,63.4,69.7,0.004,0,9.2,Chicago
2022-08-23,78.8,62.3,70.9,0,0,8.3,Chicago
2022-08-24,80,63.3,72.2,0,0,10.7,Chicago
2022-08-25,82.6,64.5,71.8,0.354,0,14.1,Chicago
2022-08-26,71.2,64.4,68.7,0,0,14,Chicago
2022-08-27,76.6,61.1,68.6,0,0,11.5,Chicago
2022-08-28,87.8,68.4,75.6,0.701,0,17.5,Chicago
2022-08-29,90.1,72.7,78.5,0.012,0,17.9,Chicago
2022-08-30,80.4,66.2,72.8,0,0,15.1,Chicago
2022-08-31,84.8,61.6,72.5,0,0,13.6,Chicago
2022-09-01,87.3,66.9,76.6,0,0,10.5,Chicago
2022-09-02,86.1,69.5,77.3,0,0,14.5,Chicago
2022-09-03,80.1,67.4,72.9,0.02,0,16.6,Chicago
2022-09-04,72,66.6,69.2,0.15,0,17.3,Chicago
2022-09-05,70.5,64.7,67.6,0.012,0,14.6,Chicago
2022-09-06,75.2,66.7,70.5,0.043,0,10.4,Chicago
2022-09-07,74.8,66,70.6,0.039,0,10.9,Chicago
2022-09-08,81.1,60,71.2,0,0,9,Chicago
2022-09-09,82.8,60.7,72.2,0,0,12.8,Chicago
2022-09-10,82.4,61.4,72.7,0,0,7.9,Chicago
2022-09-11,71.1,59,66.7,1.874,0,33.5,Chicago
2022-09-12,62.7,54.7,59,0.051,0,17.9,Chicago
2022-09-13,73.1,57,64.9,0.02,0,12.7,Chicago
2022-09-14,72.9,56.5,64.9,0,0,12,Chicago
2022-09-15,81.2,59.6,70.1,0,0,9.8,Chicago
2022-09-16,82.8,63.6,72.3,0,0,13.1,Chicago
2022-09-17,86.4,67.4,75.4,0.012,0,19.4,Chicago
2022-09-18,85.3,69.3,75.9,0.197,0,14.9,Chicago
2022-09-19,70.8,63.4,68.4,0.024,0,13.9,Chicago
2022-09-20,87.6,61.3,71,0.362,0,15.8,Chicago
2022-09-21,82.8,66.8,75.7,0,0,24.4,Chicago
2022-09-22,64.4,55.5,59.2,0,0,18.1,Chicago
2022-09-23,63.2,52.7,58,0,0,11.9,Chicago
2022-09-24,72.7,55.3,62.1,0.059,0,14.7,Chicago
2022-09-25,67.5,57.1,61.2,0.386,0,17.3,Chicago
2022-09-26,61.7,51.5,56.4,0.004,0,18.7,Chicago
2022-09-27,57.5,46.5,52.4,0.02,0,16.9,Chicago
2022-09-28,56.1,50.2,53,0.004,0,15.8,Chicago
2022-09-29,58.6,47.2,53.3,0,0,7.7,Chicago
2022-09-30,61,46.9,54.9,0,0,10.7,Chicago
2022-10-01,64.2,54.2,60,0,0,15.3,Chicago
2022-10-02,61.3,56.3,58.6,0,0,15.8,Chicago
2022-10-03,61,46.8,55.5,0,0,12,Chicago
2022-10-04,70.7,44.3,58.1,0,0,7.5,Chicago
2022-10-05,74.8,48.5,60.9,0,0,10.1,Chicago
2022-10-06,74.8,55.4,62.2,0.079,0,24.3,Chicago
2022-10-07,54.2,46.6,50.2,0.118,0,23.1,Chicago
2022-10-08,56.9,37.5,47.5,0,0,16.9,Chicago
2022-10-09,67,43.9,54.4,0.004,0,13.4,Chicago
2022-10-10,67.2,45.7,56.4,0,0,10,Chicago
2022-10-11,71.9,52,59.4,0.402,0,23.6,Chicago
2022-10-12,69.4,51.8,60,0.315,0,26.4,Chicago
2022-10-13,53.9,40.2,47.5,0.024,0,26.3,Chicago
2022-10-14,58.9,37,46,0.142,0,24.1,Chicago
2022-10-15,52.5,36.5,44.5,0.012,0,17,Chicago
2022-10-16,54.8,42,48.3,0,0,18.3,Chicago
2022-10-17,43.5,35.7,39.8,0.039,0.028,24.4,Chicago
2022-10-18,45.7,34.1,39.9,0.008,0.055,22.6,Chicago
2022-10-19,46.7,33.6,39.8,0,0,19.2,Chicago
2022-10-20,58.3,33.5,43.8,0,0,13.1,Chicago
2022-10-21,71.5,43.9,56.2,0,0,20.3,Chicago
2022-10-22,76,55.9,64.9,0,0,18.9,Chicago
2022-10-23,75.1,59.4,67.5,0,0,20.9,Chicago
2022-10-24,72.9,61.4,67.5,0.083,0,20.9,Chicago
2022-10-25,68.1,50.4,59.9,1.173,0,20.8,Chicago
2022-10-26,53.8,43.2,47.8,0.52,0,21.3,Chicago
2022-10-27,49.6,38.4,45.3,0,0,12.5,Chicago
2022-10-28,53,43.6,48,0,0,12.4,Chicago
2022-10-29,56.7,41.8,49,0,0,7.8,Chicago
2022-10-30,56.2,43.6,50.7,0.276,0,9.1,Chicago
2022-10-31,56.5,49.6,54.2,0.228,0,7.7,Chicago
2022-11-01,65.5,44.3,53,0,0,9.5,Chicago
2022-11-02,67.7,45.1,55,0,0,12.5,Chicago
2022-11-03,69.5,52.2,59.8,0,0,19.3,Chicago
2022-11-04,68.5,60.7,64.2,0.071,0,24.6,Chicago
2022-11-05,67.1,45.3,58.2,0.555,0,33.9,Chicago
2022-11-06,60.3,44.4,51.2,0,0,21.2,Chicago
2022-11-07,50.3,38.8,45.6,0,0,12.1,Chicago
2022-11-08,51.7,43.3,47.4,0,0,16.5,Chicago
2022-11-09,67.2,46,55.5,0.016,0,16.1,Chicago
2022-11-10,70.9,58.9,63.4,0,0,17.8,Chicago
2022-11-11,59.3,33,47.4,0,0,14.8,Chicago
2022-11-12,37.8,32.2,34.6,0,0,15,Chicago
2022-11-13,37,28.1,32.4,0,0,13.3,Chicago
2022-11-14,39.9,26,33.6,0,0,14.4,Chicago
2022-11-15,37,34.4,35.9,0.232,0.992,16.7,Chicago
2022-11-16,35.6,30.2,33.7,0.118,0.634,15,Chicago
2022-11-17,35.7,28.6,31,0.008,0.055,23.8,Chicago
2022-11-18,28.1,21.4,26,0.008,0.055,20.1,Chicago
2022-11-19,29.9,19.5,23.3,0,0,24,Chicago
2022-11-20,32.6,14.4,22.9,0,0,20.2,Chicago
2022-11-21,45.3,28.9,34.8,0,0,19.9,Chicago
2022-11-22,48.5,27,36.5,0,0,10.4,Chicago
2022-11-23,53.8,30.3,40.9,0,0,12.2,Chicago
2022-11-24,51.8,36.6,43.7,0,0,12,Chicago
2022-11-25,50,32.1,41,0,0,12.7,Chicago
2022-11-26,52.7,33.7,41.4,0,0,15.7,Chicago
2022-11-27,44.6,39.7,42,0.287,0,22.4,Chicago
2022-11-28,46.4,28.4,38.1,0,0,13.2,Chicago
2022-11-29,56.9,37.7,46.9,0.224,0,22.9,Chicago
2022-11-30,44.1,22.6,28.5,0,0,26.7,Chicago
2022-12-01,35.2,18.6,25.8,0,0,16,Chicago
2022-12-02,50.1,32.5,41.8,0,0,23.3,Chicago
2022-12-03,49,23,31.8,0.012,0,25.6,Chicago
2022-12-04,38.1,20.7,28.1,0,0,15.4,Chicago
2022-12-05,43.1,28.9,35,0,0,14.6,Chicago
2022-12-06,43.8,37.5,40.1,0.004,0,10.1,Chicago
2022-12-07,45.7,33.9,38.7,0,0,7.8,Chicago
2022-12-08,41.4,35.5,38.2,0,0,12.8,Chicago
2022-12-09,37.5,34.6,36.1,0.476,0.717,18.8,Chicago
2022-12-10,39.3,36.1,37.6,0,0,11.7,Chicago
2022-12-11,39.7,35.6,37.8,0.004,0,9.4,Chicago
2022-12-12,41.1,37.1,38.6,0.012,0,11.6,Chicago
2022-12-13,38.5,32.5,35.9,0.024,0,18.3,Chicago
2022-12-14,45,36,39.3,0.744,0,22.2,Chicago
2022-12-15,40.5,31,36.2,0.736,0.193,19.3,Chicago
2022-12-16,32.5,26.9,30.1,0.024,0.165,20.1,Chicago
2022-12-17,27.8,22.1,25.1,0,0,19.8,Chicago
2022-12-18,24.1,15,19.9,0,0,16.4,Chicago
2022-12-19,25.6,10.7,18,0,0,10.3,Chicago
2022-12-20,35.9,24,28.4,0,0,10.3,Chicago
2022-12-21,31.5,18,25.1,0,0,11.2,Chicago
2022-12-22,34.2,1.1,24,0.205,1.433,22.7,Chicago
2022-12-23,-0.8,-9.8,-4.2,0.028,0.193,30,Chicago
2022-12-24,15,-1.5,5.8,0,0,26.9,Chicago
2022-12-25,14.7,3,8.9,0,0,17.3,Chicago
2022-12-26,22.9,10.8,17.6,0.043,0.303,11.2,Chicago
2022-12-27,27.3,9.7,17,0,0,19.6,Chicago
2022-12-28,44.7,23.4,34.4,0,0,26.5,Chicago
2022-12-29,56.5,42.4,48.9,0,0,24.3,Chicago
2022-12-30,53.4,32.5,43.4,0.012,0,21.5,Chicago
2022-12-31,36,27,31,0.012,0.055,10.7,Chicago
2023-01-01,47.3,33.7,39.4,0.13,0,10.6,Chicago
2023-01-02,40.2,31.2,35.6,0.008,0,10.4,Chicago
2023-01-03,54.9,38.1,44.7,0.52,0,14.7,Chicago
2023-01-04,49.9,32.3,37.4,0,0,14.3,Chicago
2023-01-05,33.6,31.3,32.3,0.051,0.358,13.2,Chicago
2023-01-06,33.6,25.2,31.1,0,0,11.6,Chicago
2023-01-07,33.3,26.1,29.7,0,0,9.5,Chicago
2023-01-08,34.6,26.8,30.5,0,0,8.1,Chicago
2023-01-09,42.3,23.2,31.1,0,0,12.5,Chicago
2023-01-10,46.4,33.2,38,0.016,0,12.5,Chicago
2023-01-11,51.1,33.3,41.8,0,0,13,Chicago
2023-01-12,44.6,35.2,37.7,0.004,0,23.5,Chicago
2023-01-13,35.3,27.6,31.1,0.031,0.193,22.2,Chicago
2023-01-14,32.5,21.8,26.9,0,0,12.3,Chicago
2023-01-15,41.2,25.2,31.9,0,0,19,Chicago
2023-01-16,47.3,36.2,40.5,0.343,0,17.6,Chicago
2023-01-17,47.6,37.4,41.4,0.004,0,21.2,Chicago
2023-01-18,38.2,31.9,35.5,0.26,0.413,19.5,Chicago
2023-01-19,41.5,34.3,38.1,0.445,0.165,23.7,Chicago
2023-01-20,34.5,28.4,32.6,0.012,0,16.6,Chicago
2023-01-21,36.5,27,30.4,0,0,10,Chicago
2023-01-22,33.3,29.6,30.9,0.094,0.661,11.9,Chicago
2023-01-23,31.5,21.6,26.9,0.008,0.055,17.8,Chicago
2023-01-24,35,25.9,30.4,0,0,15.6,Chicago
2023-01-25,33.5,30,32.1,0.362,2.425,13.3,Chicago
2023-01-26,31.5,19,27.1,0.071,0.524,16.3,Chicago
2023-01-27,37.1,11.9,23.9,0.012,0.083,24.6,Chicago
2023-01-28,30.2,15.5,23.3,0.071,0.496,15,Chicago
2023-01-29,30.9,22.5,27.2,0.067,0.496,18.4,Chicago
2023-01-30,19.9,3.6,12.5,0.047,0.331,14.6,Chicago
2023-01-31,13.5,-3,4.4,0,0,10.7,Chicago
2023-02-01,26.9,0.8,13.3,0,0,14.7,Chicago
2023-02-02,31.6,16.7,23.5,0,0,16.2,Chicago
2023-02-03,14.5,-0.2,7.4,0,0,19,Chicago
2023-02-04,41.7,13.4,26.2,0,0,20,Chicago
2023-02-05,42.3,27.9,36.2,0,0,20.7,Chicago
2023-02-06,41.4,21.7,32,0,0,22.3,Chicago
2023-02-07,49.4,30.9,42,0,0,25,Chicago
2023-02-08,41.8,24.1,32.5,0,0,9,Chicago
2023-02-09,48.7,34.6,38.4,0.756,0,19.2,Chicago
2023-02-10,37.5,25.4,33.7,0.004,0,14.5,Chicago
2023-02-11,44.5,20.9,31,0,0,13.8,Chicago
2023-02-12,50,26.9,37,0,0,14,Chicago
2023-02-13,49.6,33.4,40.4,0,0,14,Chicago
2023-02-14,52.7,31.8,41.8,0.098,0,28.4,Chicago
2023-02-15,49.5,33.7,44.4,0.106,0,30,Chicago
2023-02-16,35.4,30.5,33,0.457,2.343,27.8,Chicago
2023-02-17,26.7,18,21.9,0.087,0.579,24.1,Chicago
2023-02-18,45.3,19.7,33.4,0,0,17.3,Chicago
2023-02-19,50.7,37,42.1,0,0,19.2,Chicago
2023-02-20,38.8,28.6,35.2,0,0,11.6,Chicago
2023-02-21,38.4,25.2,32.3,0,0,20.3,Chicago
2023-02-22,35.4,31,33.4,1.22,0,22.5,Chicago
2023-02-23,45.2,25.9,36.1,0.004,0,23.4,Chicago
2023-02-24,26.2,21.7,24.2,0.028,0.193,15.6,Chicago
2023-02-25,39.1,26.5,31.6,0.039,0.276,12.9,Chicago
2023-02-26,44.2,27.3,33.8,0,0,15.7,Chicago
2023-02-27,58.5,33.8,45.4,0.752,0,23.7,Chicago
2023-02-28,46.1,31.7,38.7,0,0,18.6,Chicago
2023-03-01,57.4,34.5,43.3,0.165,0,12.8,Chicago
2023-03-02,41.5,32.4,35.3,0,0,13.7,Chicago
2023-03-03,36.8,32.1,34.1,0.256,1.461,22.8,Chicago
2023-03-04,47.8,27.9,36.8,0.031,0,12.5,Chicago
2023-03-05,41.2,27.4,36.3,0.012,0,18.5,Chicago
2023-03-06,55.1,36.9,43,0.378,0.606,19,Chicago
2023-03-07,39.6,34.8,36.8,0,0,18.9,Chicago
2023-03-08,40.3,33.2,36.3,0,0,14.7,Chicago
2023-03-09,37.6,34.3,35.8,0.224,1.02,16.7,Chicago
2023-03-10,35,32.9,33.9,0.299,1.764,17.2,Chicago
2023-03-11,38.2,33.4,35.2,0.043,0.248,14.1,Chicago
2023-03-12,38,29.8,34.5,0.181,0.937,13.5,Chicago
2023-03-13,33.3,26.4,29.3,0.047,0.358,26.9,Chicago
2023-03-14,32.1,19.8,26.3,0,0,11.9,Chicago
2023-03-15,48.9,22.4,35.2,0,0,17,Chicago
2023-03-16,50.2,37.1,43.3,0.063,0,18.2,Chicago
2023-03-17,49.6,25.6,36.4,0.165,0,22.4,Chicago
2023-03-18,26.8,13,20.6,0,0,22,Chicago
2023-03-19,40.4,18.8,28.3,0,0,16.7,Chicago
2023-03-20,49.8,28,37.8,0,0,22.2,Chicago
2023-03-21,49.9,33.5,41.7,0,0,17,Chicago
2023-03-22,55.8,38.4,44.6,0.091,0,15.1,Chicago
2023-03-23,42.7,35.1,38.4,0.114,0,22.4,Chicago
2023-03-24,40.3,34,36.9,0.039,0,14.7,Chicago
2023-03-25,42,33.4,36.5,0.72,0.413,24.5,Chicago
2023-03-26,42.3,29.6,36.9,0.012,0.028,15.6,Chicago
2023-03-27,39.9,31,35.9,0,0,17.8,Chicago
2023-03-28,48.2,27,37,0.024,0,11.7,Chicago
2023-03-29,40.4,28.5,34.8,0.008,0.028,15.2,Chicago
2023-03-30,48.2,27.2,36.5,0,0,17.7,Chicago
2023-03-31,68.7,49.3,57.2,0.465,0,27.3,Chicago
2023-04-01,55.4,32.8,41.1,0.051,0,23.7,Chicago
2023-04-02,52.4,28,41,0,0,18.6,Chicago
2023-04-03,54.3,40.3,46.9,0.35,0,17.9,Chicago
2023-04-04,69.5,41.2,51.1,0.445,0,28.1,Chicago
2023-04-05,71.9,39.9,60.7,0.709,0,27.2,Chicago
2023-04-06,51.6,32.5,41.3,0,0,14.6,Chicago
2023-04-07,42.8,35.4,39.1,0,0,11.4,Chicago
2023-04-08,55,35.8,44.9,0,0,10.4,Chicago
2023-04-09,63.8,38.2,50.6,0,0,10.7,Chicago
2023-04-10,67.6,42.5,54.6,0,0,12.2,Chicago
2023-04-11,73.7,47.4,60.5,0,0,17.1,Chicago
2023-04-12,76.5,54.5,65.6,0,0,21.7,Chicago
2023-04-13,78.3,51.1,66.1,0,0,14.8,Chicago
2023-04-14,76.5,50.8,63.5,0,0,12.9,Chicago
2023-04-15,80.1,61.3,69.1,0.028,0,16.5,Chicago
2023-04-16,62.1,37.1,49.5,0.272,0,27.5,Chicago
2023-04-17,41.8,32.1,36.5,0.122,0.799,25.7,Chicago
2023-04-18,55.3,30.7,42.3,0,0,14.1,Chicago
2023-04-19,67.6,41.3,49.7,0.039,0,15.9,Chicago
2023-04-20,78.3,54.6,65,0.197,0,25.5,Chicago
2023-04-21,60.7,42.4,51.7,0,0,17.9,Chicago
2023-04-22,47.5,37.8,42.4,0.075,0.055,18.9,Chicago
