0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
7,1,205,6.92307692308,3,2,2,1,3,2,0,2,2,3,2,2,2
7,0,87,6.96153846154,3,1,3,2,1,1,2,2,3,2,3,1,2
7,1,49,6.84615384615,3,1,1,3,3,1,3,1,3,2,1,2,2
7,0,111,6.96153846154,1,2,3,4,1,3,1,1,2,0,3,3,2
7,0,76,6.80769230769,2,3,1,3,1,2,2,2,3,2,2,1,2
7,0,51,7.07692307692,3,1,3,3,0,2,3,1,0,2,3,1,4
7,1,80,6.69230769231,4,2,1,2,3,2,0,2,2,1,2,3,2
7,0,268,6.92307692308,3,1,2,2,2,2,3,2,1,1,3,2,2
7,1,65,6.76923076923,4,2,2,1,1,2,2,3,1,2,1,2,3
7,0,80,6.88461538462,2,2,4,1,1,2,2,2,1,3,3,1,2
7,1,190,6.34615384615,2,3,2,2,4,2,1,2,2,1,2,1,2
7,0,132,6.84615384615,3,1,2,2,2,2,1,2,4,3,1,2,1
7,1,127,6.92307692308,2,2,3,1,2,3,2,2,1,1,2,3,2
7,1,38,6.42307692308,2,3,3,2,2,1,2,2,2,2,3,1,1
7,1,20,6.26923076923,2,4,1,2,3,4,2,1,0,2,1,2,2
7,0,91,7.38461538462,1,4,1,2,2,1,2,1,2,2,3,2,3
7,0,63,6.73076923077,2,2,3,1,3,2,2,2,3,1,1,1,3
7,0,79,6.80769230769,2,3,3,2,1,2,1,1,3,2,1,3,2
7,0,77,7.11538461538,3,1,1,3,2,0,2,3,3,3,2,1,2
7,0,85,6.76923076923,2,3,3,3,0,2,1,1,2,2,4,1,2
7,0,86,7.34615384615,3,2,1,3,0,1,2,3,1,2,2,4,2
7,0,79,6.69230769231,2,2,2,1,2,3,2,4,3,1,2,1,1
7,1,19,6.07692307692,3,1,3,3,3,2,1,3,2,2,1,1,1
7,1,74,7.15384615385,2,1,3,2,2,2,2,1,3,2,1,2,3
7,1,121,6.92307692308,3,1,2,3,1,1,2,3,3,1,3,1,2
7,1,60,6.61538461538,3,1,3,4,2,0,1,2,3,1,3,0,3
7,0,33,7.65384615385,3,2,2,0,1,2,1,2,2,2,3,3,3
7,1,183,6.30769230769,2,3,3,2,2,1,3,3,1,1,2,2,1
7,0,66,7.80769230769,1,1,1,2,2,1,3,3,4,2,2,2,2
7,0,33,7.76923076923,2,1,0,2,3,1,3,4,0,3,1,3,3
7,1,39,7.0,2,2,3,2,2,2,2,2,0,1,2,3,3
7,0,73,7.19230769231,3,2,1,1,1,3,1,3,2,2,4,2,1
7,0,178,6.46153846154,3,3,2,2,3,1,1,2,3,0,1,2,3
7,0,46,6.73076923077,2,4,1,1,1,3,3,2,2,2,1,3,1
7,1,105,7.15384615385,3,1,1,2,2,3,1,2,3,2,2,2,2
7,0,19,7.07692307692,0,3,3,3,2,1,2,2,1,3,2,2,2
7,0,44,7.34615384615,2,2,1,1,1,3,3,2,2,4,2,1,2
7,0,117,7.42307692308,2,1,2,2,2,3,0,2,2,3,3,2,2
7,0,85,7.0,2,3,1,2,3,1,3,2,1,1,1,3,3
7,0,102,7.07692307692,2,2,2,2,2,3,1,2,2,2,0,3,3
7,1,86,6.11538461538,2,4,2,3,1,3,2,1,2,2,1,2,1
7,0,164,7.46153846154,1,3,3,1,1,2,1,3,1,1,3,4,2
7,0,47,6.42307692308,3,3,2,2,3,1,2,1,1,2,2,2,2
7,0,131,5.88461538462,2,2,4,3,2,2,3,2,2,1,1,1,1
7,0,56,7.5,1,2,2,1,1,3,1,3,4,2,3,2,1
7,0,52,6.92307692308,1,3,1,3,2,2,2,4,2,0,2,2,2
7,0,27,8.07692307692,1,1,2,2,3,0,1,2,3,3,1,4,3
7,1,150,6.53846153846,2,3,3,1,2,2,2,2,1,3,2,3,0
7,0,51,6.65384615385,2,3,1,4,2,2,2,1,1,1,3,2,2
7,0,39,8.07692307692,2,0,1,2,2,1,3,2,2,3,3,2,3
7,0,12,7.61538461538,2,1,0,3,1,1,3,3,4,3,2,1,2
7,1,87,6.69230769231,4,1,1,2,2,4,1,1,3,2,1,2,2
7,1,249,6.65384615385,3,1,4,1,2,2,3,1,1,2,2,2,2
7,0,238,7.5,2,0,3,3,2,1,3,1,2,1,1,3,4
7,1,54,6.34615384615,3,2,1,3,2,4,2,2,1,1,2,1,2
7,1,37,7.03846153846,2,2,2,1,2,3,2,3,1,1,4,1,2
7,0,91,7.53846153846,0,2,3,2,1,3,1,3,2,3,1,3,2
7,1,153,8.07692307692,1,2,2,1,2,0,3,2,1,3,3,2,4
7,1,73,6.0,1,4,2,3,3,3,2,1,3,1,0,2,1
7,0,186,6.42307692308,3,2,2,1,1,4,3,3,1,3,0,2,1
7,1,41,7.0,1,2,1,3,3,2,3,1,4,2,1,0,3
7,0,55,6.80769230769,3,2,2,2,2,1,2,3,2,0,3,1,3
7,0,133,6.42307692308,3,2,1,3,2,3,2,1,2,3,2,1,1
7,1,116,7.15384615385,2,1,3,3,2,1,1,3,1,2,2,2,3
7,1,87,6.5,4,2,2,4,0,2,1,2,1,1,2,2,3
7,0,43,7.69230769231,4,2,1,1,1,0,2,1,2,2,4,2,4
7,1,109,7.11538461538,1,2,2,3,2,1,3,0,3,4,3,1,1
7,0,53,7.53846153846,2,2,1,1,2,2,3,3,2,0,2,2,4
7,1,50,6.57692307692,2,2,2,1,2,3,4,3,2,1,2,1,1
7,0,16,7.07692307692,1,2,2,2,2,3,3,2,2,1,2,2,2
7,1,36,6.5,3,1,3,1,3,3,3,2,0,2,1,2,2
7,1,182,7.07692307692,2,3,2,2,2,1,1,3,2,1,1,2,4
7,0,83,6.96153846154,2,2,1,2,3,3,0,3,2,3,2,2,1
7,1,108,6.5,4,3,2,1,1,2,3,1,2,0,2,2,3
7,0,194,7.11538461538,3,1,1,2,1,3,2,3,2,4,0,2,2
7,0,133,6.96153846154,2,3,2,2,1,1,2,3,4,0,1,2,3
7,1,64,5.88461538462,2,3,4,1,4,1,3,1,3,0,2,1,1
7,1,96,7.07692307692,1,3,3,0,2,4,2,2,1,1,2,2,3
7,1,146,7.34615384615,3,1,2,2,1,0,2,2,4,4,1,2,2
7,1,51,6.65384615385,0,3,2,3,3,3,2,2,2,2,1,2,1
7,0,19,7.53846153846,2,2,1,2,2,2,0,1,4,3,3,2,2
7,1,45,6.84615384615,2,2,1,3,2,2,3,2,1,2,4,1,1
7,1,119,7.42307692308,3,1,2,1,1,3,2,2,1,3,1,3,3
7,0,128,6.57692307692,1,3,2,4,2,1,2,2,1,3,4,0,1
7,1,153,7.23076923077,1,1,2,2,3,3,2,3,2,1,2,2,2
7,1,32,7.23076923077,2,2,1,0,3,3,3,2,2,3,2,0,3
7,1,51,6.38461538462,2,3,4,2,1,2,2,0,2,3,2,2,1
7,1,15,7.42307692308,2,1,2,3,3,0,1,3,1,3,1,3,3
7,1,35,7.07692307692,3,1,3,1,2,1,1,3,3,2,2,2,2
7,1,129,7.65384615385,2,1,2,1,2,3,0,3,2,2,3,3,2
7,1,7,5.76923076923,3,3,4,1,3,2,1,1,3,2,1,1,1
7,1,53,7.5,1,1,1,3,2,3,2,2,2,4,2,0,3
7,0,207,7.03846153846,2,2,2,0,4,2,2,2,2,2,2,3,1
7,0,35,6.88461538462,1,3,3,2,2,3,1,1,1,2,2,4,1
7,1,87,7.61538461538,2,2,2,1,1,0,4,1,3,2,3,4,1
7,0,82,6.73076923077,1,4,1,3,1,3,3,1,1,3,2,1,2
7,0,33,7.53846153846,2,3,1,3,2,0,1,0,3,2,3,2,4
7,1,33,6.19230769231,3,3,2,1,3,3,3,1,1,0,3,1,2
7,1,126,7.19230769231,3,2,1,2,1,3,2,2,1,0,4,2,3
7,1,47,6.88461538462,1,1,3,2,4,3,2,2,1,2,1,1,3
7,1,118,5.96153846154,4,2,2,2,2,3,3,1,2,1,2,0,2
7,1,43,7.23076923077,2,2,2,1,1,2,3,3,1,3,3,1,2
7,1,169,6.92307692308,2,3,2,2,2,2,1,2,2,1,1,4,2
7,0,61,7.23076923077,2,2,1,2,3,2,0,4,2,2,1,2,3
7,1,215,6.69230769231,3,3,2,1,3,2,1,2,0,1,3,3,2
7,1,52,6.34615384615,3,3,1,2,2,1,4,3,0,3,2,1,1
7,0,93,6.61538461538,3,1,2,3,2,2,2,2,2,2,3,0,2
7,1,55,6.76923076923,3,0,2,2,4,3,1,2,1,3,2,2,1
7,0,66,7.76923076923,1,2,2,0,2,2,2,3,2,4,2,1,3
7,1,84,7.11538461538,1,2,1,2,2,4,2,3,3,1,2,1,2
7,1,145,6.23076923077,3,2,3,2,3,3,1,1,1,2,1,2,2
7,0,56,6.88461538462,2,1,1,2,3,3,4,1,3,1,3,1,1
7,0,19,7.76923076923,1,1,2,3,1,2,2,3,1,2,3,1,4
7,1,44,6.15384615385,3,2,3,1,1,4,3,3,1,1,2,1,1
7,1,66,6.76923076923,2,3,2,0,2,3,2,4,2,1,2,1,2
7,0,8,7.80769230769,0,2,2,2,1,3,2,2,1,4,3,2,2
7,0,96,7.76923076923,1,2,3,2,1,1,1,2,1,3,3,4,2
7,0,65,6.92307692308,3,0,3,2,2,3,1,3,1,2,2,2,2
7,0,35,7.42307692308,2,1,1,2,2,3,2,2,4,0,2,3,2
7,0,225,6.92307692308,3,3,0,2,3,2,1,2,2,1,2,2,3
7,0,96,6.92307692308,2,2,2,2,2,0,3,3,3,3,1,2,1
7,0,38,7.07692307692,3,1,2,2,2,2,2,0,3,3,2,2,2
7,0,31,7.34615384615,1,3,1,1,3,2,2,1,4,2,2,2,2
7,1,85,7.07692307692,3,2,1,2,2,1,2,1,3,3,3,1,2
7,1,41,7.80769230769,1,1,1,2,1,2,3,3,4,2,2,3,1
7,1,89,6.84615384615,2,1,2,3,2,2,4,0,2,3,2,3,0
7,1,73,5.76923076923,4,3,4,2,3,0,1,1,1,2,1,2,2
7,0,153,6.5,3,2,2,4,2,1,2,2,0,1,2,3,2
7,1,105,7.07692307692,2,4,1,2,1,3,1,1,2,1,2,3,3
7,1,99,6.65384615385,4,2,2,2,1,2,1,3,1,1,2,3,2
7,0,25,6.38461538462,3,3,2,1,2,2,2,3,2,2,0,3,1
7,0,41,6.84615384615,2,1,3,2,3,2,4,1,1,1,0,3,3
7,0,116,6.23076923077,3,2,2,3,2,4,2,0,2,1,1,2,2
7,0,27,7.15384615385,2,2,2,2,2,3,1,2,1,2,1,3,3
7,1,213,6.96153846154,2,1,2,3,3,2,2,2,2,0,3,1,3
7,1,108,6.96153846154,1,2,3,3,2,1,2,2,3,1,1,4,1
7,0,31,6.5,2,4,2,3,2,0,3,2,2,0,0,2,4
7,0,53,7.65384615385,1,2,3,0,2,2,1,4,2,1,2,4,2
7,0,17,7.57692307692,1,2,2,1,2,2,2,2,2,4,2,2,2
7,1,27,7.23076923077,2,1,3,2,2,1,2,3,2,1,2,2,3
7,0,78,6.5,3,2,3,2,2,1,3,2,1,1,1,3,2
7,0,85,6.96153846154,2,4,1,2,0,3,2,2,2,0,4,2,2
7,1,85,7.03846153846,1,3,3,3,0,0,3,3,2,2,2,2,2
7,0,61,6.46153846154,4,2,3,1,2,1,2,1,3,2,1,1,3
7,1,23,6.26923076923,3,2,2,1,3,4,3,1,1,0,3,3,0
7,0,193,7.19230769231,1,2,2,2,3,2,0,4,2,3,1,2,2
7,1,64,7.30769230769,3,2,0,1,1,3,2,4,2,1,3,3,1
7,0,181,6.69230769231,2,2,2,3,1,2,3,3,1,3,0,3,1
7,0,41,6.11538461538,4,4,3,1,2,1,2,0,1,1,2,2,3
7,1,36,6.07692307692,3,3,2,2,1,4,3,0,2,2,2,1,1
7,1,143,6.53846153846,3,3,3,2,1,0,1,3,2,3,2,1,2
7,0,35,6.92307692308,2,2,1,2,3,2,2,2,2,4,2,0,2
7,1,11,6.07692307692,2,3,2,4,2,2,2,2,1,2,2,1,1
7,0,37,7.46153846154,1,3,2,2,2,0,1,3,3,2,2,2,3
7,1,165,7.65384615385,1,2,2,3,1,2,1,1,2,2,4,3,2
7,1,62,6.80769230769,1,2,4,1,3,2,1,3,1,2,3,3,0
7,0,29,6.0,3,4,2,2,3,0,2,2,2,2,1,2,1
7,1,23,7.38461538462,2,1,1,2,2,2,3,2,3,2,2,3,1
7,1,189,7.80769230769,2,2,0,1,3,2,1,3,3,1,2,2,4
7,1,112,7.92307692308,0,3,1,1,3,2,2,1,1,4,3,3,2
7,0,195,7.07692307692,2,0,2,3,1,3,4,2,2,3,1,1,2
7,0,37,7.53846153846,2,2,2,3,2,1,1,0,2,1,3,3,4
7,0,57,7.07692307692,1,3,2,1,2,3,1,3,1,4,2,2,1
7,0,32,7.42307692308,1,2,1,2,2,2,3,3,2,2,2,2,2
7,1,99,6.5,3,1,2,3,2,4,1,2,1,1,4,0,2
7,1,41,7.26923076923,1,2,4,1,2,2,2,2,1,1,3,1,4
7,1,165,6.96153846154,2,2,1,3,1,4,2,1,1,3,3,2,1
7,0,21,7.23076923077,2,1,1,3,3,1,1,3,2,4,2,2,1
7,0,49,7.23076923077,3,2,4,1,1,1,0,3,1,1,1,4,4
7,1,17,7.53846153846,1,2,2,2,2,2,2,2,1,2,3,2,3
7,1,332,7.69230769231,2,1,2,0,3,3,3,1,1,2,1,3,4
7,1,67,6.5,3,2,1,3,3,1,3,2,2,1,1,2,2
7,1,82,7.0,4,2,1,1,1,2,2,3,2,1,2,3,2
7,1,105,6.69230769231,2,3,2,3,1,2,2,2,1,1,3,3,1
7,1,118,7.15384615385,3,3,1,2,1,1,4,1,1,0,2,3,4
7,1,28,7.19230769231,1,2,3,1,1,2,3,3,3,3,0,2,2
7,0,282,7.19230769231,2,2,3,1,1,1,2,3,2,4,1,2,2
7,0,145,6.42307692308,3,1,3,1,2,2,3,3,3,2,1,2,0
7,1,47,6.65384615385,2,3,1,3,2,3,2,2,1,0,3,2,2
7,0,54,6.73076923077,2,2,2,2,2,2,3,4,0,2,2,1,2
7,0,19,7.15384615385,2,3,2,1,2,2,0,2,3,2,3,2,2
7,1,99,7.30769230769,1,2,1,3,3,2,2,2,1,3,1,2,3
7,1,105,6.26923076923,2,2,2,3,3,3,0,3,3,2,1,2,0
7,1,41,7.38461538462,2,3,1,1,2,2,1,2,1,4,3,2,2
7,1,34,6.96153846154,0,2,3,1,4,3,2,2,2,2,2,3,0
7,0,135,6.80769230769,2,3,2,2,2,4,0,1,1,2,3,1,3
7,0,3,6.88461538462,2,3,2,0,2,2,3,2,4,2,1,0,3
7,1,59,7.11538461538,2,1,3,2,3,0,3,2,2,2,1,2,3
7,1,141,7.76923076923,1,2,1,2,3,2,1,1,3,2,2,3,3
7,0,28,7.07692307692,2,2,1,3,3,2,1,1,2,3,1,3,2
7,1,229,6.69230769231,2,2,2,1,2,3,4,2,2,2,1,2,1
7,1,156,7.53846153846,0,1,3,2,2,2,2,3,4,1,2,3,1
7,0,232,5.84615384615,2,3,2,4,2,2,3,2,2,1,1,2,0
7,1,37,7.61538461538,1,1,2,1,3,2,2,2,3,3,3,1,2
7,1,43,6.38461538462,2,2,2,4,2,2,2,2,2,2,1,2,1
7,0,95,6.73076923077,3,1,1,3,3,3,1,3,0,3,1,2,2
7,1,75,6.34615384615,3,2,1,3,2,4,2,1,2,1,3,0,2
7,1,52,6.88461538462,2,2,2,1,3,2,3,3,0,3,2,0,3
7,1,190,7.0,3,2,2,1,2,1,2,2,3,2,3,0,3
7,1,153,7.26923076923,0,1,3,2,3,3,4,0,2,3,1,2,2
7,1,19,6.11538461538,3,2,3,4,2,1,1,2,1,2,3,0,2
7,1,23,6.80769230769,2,3,3,0,3,2,1,3,1,2,2,1,3
7,0,73,7.23076923077,2,1,1,3,3,2,2,3,0,2,2,3,2
7,1,55,7.03846153846,1,2,3,2,1,1,2,4,3,3,1,3,0
7,1,51,7.11538461538,1,2,3,1,3,1,4,1,2,2,2,2,2
7,1,15,6.46153846154,2,3,3,2,2,1,2,2,1,3,3,1,1
7,0,132,6.07692307692,3,2,3,1,2,3,3,3,1,2,1,1,1
7,0,25,7.15384615385,2,0,2,3,3,3,1,3,1,1,3,2,2
7,1,357,6.30769230769,3,2,2,3,3,1,2,2,1,3,1,1,2
7,1,124,7.92307692308,2,0,3,1,1,2,2,3,1,2,3,4,2
7,1,38,6.96153846154,1,3,2,3,1,2,3,2,2,1,1,2,3
7,0,91,7.38461538462,2,0,3,3,2,2,1,2,1,1,4,4,1
7,1,123,6.76923076923,2,4,1,0,2,2,2,3,3,3,3,0,1
7,1,218,6.5,2,3,4,1,2,2,1,2,2,1,2,2,2
7,1,146,6.34615384615,2,0,4,3,2,3,3,3,1,1,2,1,1
7,1,91,6.5,4,3,0,3,1,3,1,1,2,3,1,2,2
7,0,193,7.92307692308,2,1,1,1,1,2,3,3,2,3,2,2,3
7,1,31,7.19230769231,1,1,2,3,2,2,2,2,3,3,3,2,0
7,0,171,7.15384615385,2,0,1,3,2,4,2,2,3,2,3,1,1
7,0,15,6.53846153846,4,4,1,1,1,2,2,1,0,3,4,1,2
7,1,63,7.07692307692,2,2,2,1,3,1,3,2,2,2,3,0,3
7,1,67,7.11538461538,3,0,2,2,1,2,3,2,3,4,2,1,1
7,1,25,7.53846153846,1,0,1,4,3,2,2,2,3,2,2,2,2
7,0,48,7.19230769231,2,1,1,3,3,1,1,4,2,2,3,2,1
7,1,162,7.5,2,1,1,2,2,1,3,2,3,3,3,2,1
7,1,205,7.03846153846,3,1,0,2,3,2,4,2,2,2,2,0,3
7,1,71,7.34615384615,2,3,0,2,3,2,1,2,2,2,1,2,4
7,1,35,5.80769230769,3,3,3,1,3,3,2,1,2,2,1,1,1
7,0,173,6.65384615385,3,2,2,1,2,2,2,3,3,1,2,2,1
7,0,8,8.23076923077,1,0,2,2,1,2,2,3,2,3,3,2,3
7,1,77,7.30769230769,1,1,1,2,3,4,2,1,4,2,2,2,1
7,0,237,6.88461538462,2,3,2,2,1,2,3,1,2,2,2,1,3
7,0,204,7.23076923077,2,1,1,2,3,1,2,4,3,2,2,2,1
7,1,185,6.30769230769,2,3,3,3,2,2,1,2,1,2,1,2,2
7,0,85,5.76923076923,4,3,4,2,2,1,1,3,0,0,2,1,3
7,0,167,6.76923076923,3,1,4,2,3,1,1,0,2,2,2,2,3
7,1,130,6.73076923077,2,1,3,2,2,3,3,1,3,2,1,0,3
7,1,44,7.15384615385,1,3,1,1,3,2,3,3,2,1,2,2,2
7,0,49,7.5,2,2,1,2,1,1,3,3,2,2,3,1,3
7,1,19,7.03846153846,2,4,1,2,2,0,2,2,1,4,1,3,2
7,0,304,6.65384615385,1,3,2,4,2,3,2,0,1,1,3,2,2
7,0,23,7.11538461538,2,2,4,1,2,1,1,2,0,3,4,2,2
7,0,19,7.19230769231,1,3,2,2,2,2,2,2,1,3,1,1,4
7,1,125,7.38461538462,1,1,3,2,2,3,0,2,3,3,2,3,1
7,1,123,6.96153846154,2,2,1,2,2,2,3,3,2,2,2,2,1
7,0,69,7.34615384615,1,2,1,3,2,2,2,2,3,2,2,2,2
7,1,173,7.42307692308,1,1,1,1,3,4,1,4,2,4,2,1,1
7,1,55,6.73076923077,3,1,3,1,2,2,3,3,1,2,1,2,2
7,1,41,5.96153846154,3,3,2,2,2,3,3,2,1,2,0,1,2
7,0,43,6.96153846154,2,2,4,3,1,0,1,2,2,2,2,2,3
7,1,109,8.0,0,2,1,3,1,1,3,2,4,2,2,2,3
7,1,88,6.61538461538,3,2,3,1,2,3,2,2,1,1,0,3,3
7,0,31,7.0,2,3,1,2,3,2,3,1,0,1,2,3,3
7,0,58,6.30769230769,3,2,3,2,3,1,1,3,0,4,1,2,1
7,1,51,6.34615384615,2,2,3,3,2,2,1,3,2,2,2,1,1
7,0,39,7.5,2,3,1,2,2,1,2,2,0,1,3,4,3
7,0,35,7.69230769231,2,2,1,1,1,3,2,3,1,2,2,3,3
7,1,140,7.15384615385,2,3,1,1,2,2,2,1,3,4,2,1,2
7,0,207,6.84615384615,3,4,0,3,2,1,3,0,0,1,3,3,3
7,1,57,7.15384615385,1,2,2,2,2,1,2,4,3,2,3,1,1
7,0,93,7.73076923077,1,1,2,2,1,2,2,2,4,3,2,3,1
7,0,29,7.53846153846,2,2,1,2,2,2,0,3,2,4,0,3,3
7,0,178,7.03846153846,1,3,1,2,4,2,1,2,2,1,3,3,1
7,1,154,7.03846153846,2,2,1,4,3,1,1,1,3,2,0,3,3
7,0,34,6.53846153846,2,2,4,3,1,2,2,2,1,1,1,2,3
7,0,78,7.07692307692,3,3,2,0,2,2,1,2,2,2,2,1,4
7,1,82,6.26923076923,3,2,2,4,1,1,3,2,2,2,1,2,1
7,0,39,7.46153846154,1,1,4,2,2,1,2,1,2,2,4,1,3
7,1,39,6.5,3,3,1,2,1,4,1,2,3,1,2,1,2
7,0,95,7.69230769231,0,2,3,2,1,3,1,3,1,3,1,3,3
7,1,28,7.15384615385,2,1,2,3,3,1,0,3,3,1,3,3,1
7,1,127,6.92307692308,2,2,1,1,4,2,3,2,3,2,0,1,3
7,1,25,6.69230769231,2,2,2,4,3,1,0,2,3,2,1,1,3
7,1,120,6.19230769231,3,3,1,4,1,2,3,1,2,1,2,2,1
7,1,56,6.61538461538,1,3,1,2,3,3,3,2,2,3,1,1,1
7,0,89,6.84615384615,3,1,2,4,2,2,1,2,0,3,0,2,4
7,0,14,7.5,1,2,2,2,1,3,2,2,2,2,2,2,3
7,1,16,6.07692307692,2,3,2,3,2,2,3,2,3,1,1,1,1
7,1,95,7.76923076923,3,0,1,3,2,1,2,2,2,1,2,3,4
7,1,153,7.65384615385,1,1,0,3,3,1,3,3,3,2,3,1,2
7,1,65,7.65384615385,2,0,3,0,3,1,3,3,3,1,2,2,3
