Country_Code,GDP,year
SC,11218.2606464315,2002
SC,11427.9413083015,2001
SC,11703.7535246117,2000
SC,11326.9386083063,1999
SC,11339.3481297046,1998
SC,11284.8459766598,1997
SC,10177.0904671696,1996
SC,9388.81967720743,1995
SC,9481.8805265777,1994
SC,9981.2446035158,1993
SC,9497.7554107084,1992
SC,8902.83798776266,1991
SC,8779.85231337378,1990
SC,8210.90696953337,1989
SC,7489.74029923645,1988
SC,7137.55603586632,1987
SC,7100.93735358387,1986
SC,7091.31069778707,1985
SC,6481.83312252185,1984
SC,6251.16837292603,1983
SC,6282.31243363473,1982
SC,6453.04441345632,1981
SC,6795.44213443153,1980
SC,7226.36841156741,1979
SC,6294.51380248905,1978
SC,5226.17270451846,1977
SC,5689.07506488881,1976
SC,4992.67635279626,1975
SC,4952.09433656679,1974
SC,4978.1966610497,1973
SC,4635.19530046487,1972
SC,4466.48702153242,1971
SC,3934.10745937442,1970
SC,3698.74352837889,1969
SC,3787.78708615717,1968
SC,3608.07514941437,1967
SC,3679.30050746873,1966
SC,3311.93105019453,1965
SC,3432.56045494626,1964
SC,3322.94260496593,1963
SC,3094.82323303369,1962
SC,2931.52295872465,1961
SC,3169.8719362006,1960
TG,791.59353236921,2018
TG,774.276909071917,2017
TG,763.276549113054,2016
TG,751.052405084336,2015
TG,730.291525419946,2014
TG,709.092304171157,2013
TG,687.495795744285,2012
TG,663.963778088896,2011
TG,644.563730311597,2010
TG,625.711836727455,2009
TG,610.405655722251,2008
TG,603.837896358253,2007
TG,629.079855938738,2006
TG,630.248628319525,2005
TG,678.287546160331,2004
TG,702.799200216835,2003
TG,675.440744386282,2002
TG,667.298281784325,2001
TG,679.533367700848,2000
TG,704.043789285316,1999
TG,706.68952385752,1998
TG,744.126581926862,1997
TG,671.504221462105,1996
TG,640.349863205312,1995
TG,620.182575480635,1994
TG,541.357021911529,1993
TG,633.668979961274,1992
TG,678.869787556389,1991
TG,703.623896219833,1990
TG,726.293484428614,1989
TG,719.001777895741,1988
TG,694.906734484293,1987
TG,712.728451572789,1986
TG,723.385264185823,1985
TG,707.57203386595,1984
TG,693.197430248275,1983
TG,758.250855831716,1982
TG,813.046118165912,1981
TG,867.453987999739,1980
TG,778.697805985064,1979
TG,842.402349661254,1978
TG,777.212650636677,1977
TG,744.302164516937,1976
TG,778.537116054192,1975
TG,779.009571600141,1974
TG,762.218127277909,1973
TG,753.67150790579,1972
TG,720.521016300951,1971
TG,744.017512363706,1970
TG,752.502896802327,1969
TG,706.573764739944,1968
TG,701.203612884496,1967
TG,691.451959641266,1966
TG,654.061732972202,1965
TG,582.294454390453,1964
TG,520.58164440682,1963
TG,504.980902456275,1962
TG,495.260470360098,1961
TG,449.342571123456,1960
TZ,1024.01525878906,2018
TZ,1001.88745117188,2017
TZ,970.156127929688,2016
TZ,939.127319335938,2015
TZ,913.811218261719,2014
TZ,882.8115234375,2013
TZ,851.910705566406,2012
TZ,838.999267578125,2011
TZ,801.29931640625,2010
TZ,772.929565429688,2009
TZ,752.540466308594,2008
TZ,731.52001953125,2007
TZ,704.502746582031,2006
TZ,680.051208496094,2005
TZ,650.516540527344,2004
TZ,621.720703125,2003
TZ,598.421569824219,2002
TZ,573.400146484375,2001
TZ,555.348083496094,2000
TZ,546.605529785156,1999
TZ,535.363159179688,1998
TZ,529.954223632813,1997
TZ,522.333251953125,1996
TZ,508.840423583984,1995
TZ,506.972503662109,1994
TZ,518.66259765625,1993
TZ,528.781555175781,1992
TZ,538.966979980469,1991
TZ,541.544799804688,1990
TZ,519.22265625,1989
TZ,513.868591308594,1988
TZ,493.825897216797,1987
TZ,486.831359863281,1986
TZ,476.979888916016,1985
TZ,486.725524902344,1984
TZ,480.399017333984,1983
TZ,498.374603271484,1982
TZ,515.711853027344,1981
TZ,536.933166503906,1980
TZ,539.403015136719,1979
TZ,544.240051269531,1978
TZ,552.289428710938,1977
TZ,572.357055664063,1976
TZ,574.565002441406,1975
TZ,572.999633789063,1974
TZ,581.759033203125,1973
TZ,567.920104980469,1972
TZ,549.467468261719,1971
TZ,547.600341796875,1970
TZ,1058.02795410156,1969
TZ,1059.94592285156,1968
TZ,1030.11999511719,1967
TZ,1006.95916748047,1966
TZ,929.989868164063,1965
TZ,918.554931640625,1964
TZ,897.041076660156,1963
TZ,869.289978027344,1962
TZ,820.259765625,1961
TZ,834.492431640625,1960
ZA,6117.2701406047,2018
ZA,6125.6920507497,2017
ZA,6095.295060428,2016
ZA,6112.27382485974,2015
ZA,6155.00589462516,2014
ZA,6170.87670863373,2013
ZA,6121.55783860713,2012
ZA,6067.12482726885,2011
ZA,5953.94506512821,2010
ZA,5847.05811084505,2009
ZA,6009.71963138635,2008
ZA,5891.42069421698,2007
ZA,5650.9883176549,2006
ZA,5406.07581377638,2005
ZA,5187.35683424034,2004
ZA,5011.62223150169,2003
ZA,4916.81498068625,2002
ZA,4786.482450463,2001
ZA,4700.87555500704,2000
ZA,4552.85007973031,1999
ZA,4494.85711232358,1998
ZA,4527.04992403877,1997
ZA,4465.50649854807,1996
ZA,4337.29729686998,1995
ZA,4258.26184733408,1994
ZA,4193.59826135345,1993
ZA,4225.814328485,1992
ZA,4396.36069450543,1991
ZA,4544.23023212165,1990
ZA,4687.291051902,1989
ZA,4714.22284174624,1988
ZA,4664.13011613961,1987
ZA,4712.81869464239,1986
ZA,4865.05694085787,1985
ZA,5091.71936365917,1984
ZA,5015.37142372166,1983
ZA,5291.38261097586,1982
ZA,5498.59203384975,1981
ZA,5399.54067871187,1980
ZA,5220.72505658187,1979
ZA,5168.06930314104,1978
ZA,5155.68575875517,1977
ZA,5301.98639575895,1976
ZA,5327.51843473453,1975
ZA,5385.83133677931,1974
ZA,5220.82176643606,1973
ZA,5137.37692437712,1972
ZA,5200.7432180827,1971
ZA,5135.5615026895,1970
ZA,5029.64691362757,1969
ZA,4953.80064833126,1968
ZA,4906.85685086378,1967
ZA,4722.49942007925,1966
ZA,4664.09699107786,1965
ZA,4532.23430548773,1964
ZA,4329.07391977209,1963
ZA,4155.85711467972,1962
ZA,4032.2227245037,1961
ZA,3993.43679652042,1960
TN,4128.10393763368,2018
TN,4062.22677519573,2017
TN,4015.29664102169,2016
TN,4014.94773686432,2015
TN,4021.60476871861,2014
TN,3947.59276091668,2013
TN,3900.05126518371,2012
TN,3784.74620448381,2011
TN,3906.91133143991,2010
TN,3835.25509911786,2009
TN,3760.12316696001,2008
TN,3642.12450341045,2007
TN,3444.55582504699,2006
TN,3301.94245942789,2005
TN,3218.72738670507,2004
TN,3058.23292911168,2003
TN,2950.20794016332,2002
TN,2941.74275551058,2001
TN,2864.55075602101,2000
TN,2766.57366349293,1999
TN,2639.87840884849,1998
TN,2551.55386456589,1997
TN,2452.91248308547,1996
TN,2322.59508752734,1995
TN,2305.16426828743,1994
TN,2274.64477979221,1993
TN,2270.86744293948,1992
TN,2151.21130992292,1991
TN,2114.47309080904,1990
TN,2000.28930212012,1989
TN,2009.64036881522,1988
TN,2055.74166466697,1987
TN,1974.71524315474,1986
TN,2055.19411663607,1985
TN,1996.46587010646,1984
TN,1932.42642326986,1983
TN,1884.78471774582,1982
TN,1936.27745370962,1981
TN,1877.33704672611,1980
TN,1788.22383921429,1979
TN,1717.12278120807,1978
TN,1653.43901793638,1977
TN,1641.27430527916,1976
TN,1562.53068820471,1975
TN,1497.83527716021,1974
TN,1422.82584451781,1973
TN,1469.53829675624,1972
TN,1280.09146794825,1971
TN,1187.21474553589,1970
TN,1162.96415201392,1969
TN,1138.64491078789,1968
TN,1057.05200824443,1967
TN,1079.99692830946,1966
TN,1064.734577967,1965
TN,1109.84740732615,1964
TN,1180.78841140727,1963
TN,1340.3332507983,1962
TN,1422.01911791993,1961
TN,NA,1960
UG,895.07512785438,2018
UG,871.093880017151,2017
UG,874.648370639216,2016
UG,862.934610355811,2015
UG,845.978664791099,2014
UG,828.988669729986,2013
UG,823.580468285493,2012
UG,816.516366587228,2011
UG,768.624091660131,2010
UG,749.342865535423,2009
UG,722.565167003452,2008
UG,684.542241787248,2007
UG,650.270540867444,2006
UG,604.404813057618,2005
UG,585.339489080616,2004
UG,564.720539196569,2003
UG,547.405338919875,2002
UG,519.456547890884,2001
UG,509.19755319016,2000
UG,509.455395054388,1999
UG,487.008977266219,1998
UG,478.250663988847,1997
UG,468.427898950193,1996
UG,441.226201168263,1995
UG,406.592301920177,1994
UG,395.163949168597,1993
UG,377.609612721367,1992
UG,377.780503685951,1991
UG,369.839286985576,1990
UG,358.769886121704,1989
UG,348.37383295348,1988
UG,332.185941474188,1987
UG,329.57852173859,1986
UG,337.997945432752,1985
UG,359.510382451245,1984
UG,370.539961015941,1983
UG,359.206285547545,1982
UG,NA,1981
UG,NA,1980
UG,NA,1979
UG,NA,1978
UG,NA,1977
UG,NA,1976
UG,NA,1975
UG,NA,1974
UG,NA,1973
UG,NA,1972
UG,NA,1971
UG,NA,1970
UG,NA,1969
UG,NA,1968
UG,NA,1967
UG,NA,1966
UG,NA,1965
UG,NA,1964
UG,NA,1963
UG,NA,1962
UG,NA,1961
UG,NA,1960
ZM,1321.25045711573,2018
ZM,1308.76829240086,2017
ZM,1303.57513869133,2016
ZM,1295.87788680068,2015
ZM,1299.01241762504,2014
ZM,1280.77012176778,2013
ZM,1258.78938578996,2012
ZM,1208.46424569634,2011
ZM,1183.41712409199,2010
ZM,1110.71918102486,2009
ZM,1053.58612301068,2008
ZM,1013.08567432637,2007
ZM,968.563565019492,2006
ZM,929.079255855905,2005
ZM,895.475258534826,2004
ZM,863.650190656785,2003
ZM,833.021177549004,2002
ZM,822.020935308251,2001
ZM,804.48463418783,2000
ZM,796.377985981253,1999
ZM,781.663383813883,1998
ZM,805.53240180321,1997
ZM,796.018059633101,1996
ZM,768.035201563368,1995
ZM,764.639411345433,1994
ZM,857.039669609389,1993
ZM,821.850104215064,1992
ZM,856.761723583768,1991
ZM,878.589205998477,1990
ZM,905.747380200891,1989
ZM,939.599679398111,1988
ZM,908.680042753164,1987
ZM,910.944542362099,1986
ZM,931.808263595704,1985
ZM,944.930593972368,1984
ZM,977.759709968015,1983
ZM,1030.04718157436,1982
ZM,1094.46195855082,1981
ZM,1062.93600223771,1980
ZM,1062.9629308153,1979
ZM,1129.47163480066,1978
ZM,1157.75814389903,1977
ZM,1250.5415032312,1976
ZM,1213.57721788882,1975
ZM,1279.53707253685,1974
ZM,1238.05913338778,1973
ZM,1286.57716971439,1972
ZM,1211.70972726075,1971
ZM,1246.65383007205,1970
ZM,1224.90387889791,1969
ZM,1270.07901687655,1968
ZM,1295.60864749847,1967
ZM,1239.68921603925,1966
ZM,1355.45680953779,1965
ZM,1199.39219025665,1964
ZM,1103.10813202806,1963
ZM,1102.4458219947,1962
ZM,1166.74596436267,1961
ZM,1187.70460116133,1960
ZW,1471.39488971183,2018
ZW,1422.1934603003,2017
ZW,1377.63927701563,2016
ZW,1386.41855927575,2015
ZW,1380.54927116793,2014
ZW,1367.1204010724,2013
ZW,1359.45829603738,2012
ZW,1184.32960982582,2011
ZW,1055.6699255673,2010
ZW,896.457890978913,2009
ZW,802.635029439794,2008
ZW,986.695816261281,2007
ZW,1037.69395049102,2006
ZW,1088.07699515855,2005
ZW,1164.95029123714,2004
ZW,1250.28175915781,2003
ZW,1524.30189058784,2002
ZW,1689.28524565736,2001
ZW,1676.49245294438,2000
ZW,1745.33624759737,1999
ZW,1788.43763430363,1998
ZW,1772.60270909087,1997
ZW,1759.04327298188,1996
ZW,1620.59240010324,1995
ZW,1633.13243349594,1994
ZW,1496.83096041144,1993
ZW,1503.0663801639,1992
ZW,1699.29989360219,1991
ZW,1652.7214986709,1990
ZW,1587.4339028102,1989
ZW,1553.3285486173,1988
ZW,1490.67790037304,1987
ZW,1523.27747414226,1986
ZW,1542.75844365131,1985
ZW,1493.34938760528,1984
ZW,1577.48248236115,1983
ZW,1612.99726978253,1982
ZW,1634.02375365361,1981
ZW,1546.4535704445,1980
ZW,1431.60555516436,1979
ZW,1407.93445614782,1978
ZW,1468.21185312801,1977
ZW,1617.08151546054,1976
ZW,1659.33569015242,1975
ZW,1746.51845369054,1974
ZW,1691.80928574798,1973
ZW,1701.80343821878,1972
ZW,1619.97290577833,1971
ZW,1532.61892442874,1970
ZW,1289.44721668487,1969
ZW,1183.82487915559,1968
ZW,1198.14879276385,1967
ZW,1140.9844948144,1966
ZW,1159.85150419599,1965
ZW,1140.99531303078,1964
ZW,1190.72798081732,1963
ZW,1156.64382657593,1962
ZW,1176.71359401113,1961
ZW,1141.96564304235,1960
